system:index,mean,.geo
47,0.6038280028023331,"{""type"":""Polygon"",""coordinates"":[[[-79.75581708707406,39.857914425467584],[-79.71090132286808,39.857914425467584],[-79.71090132286808,39.892384726090214],[-79.75581708707406,39.892384726090214],[-79.75581708707406,39.857914425467584]]]}"
48,0.6022081317559103,"{""type"":""Polygon"",""coordinates"":[[[-79.71090132286808,39.857914425467584],[-79.66598555866213,39.857914425467584],[-79.66598555866213,39.89238472609021],[-79.71090132286808,39.892384726090214],[-79.71090132286808,39.857914425467584]]]}"
49,0.6540370250990065,"{""type"":""Polygon"",""coordinates"":[[[-79.80073285128005,39.857914425467584],[-79.75581708707406,39.857914425467584],[-79.75581708707406,39.892384726090214],[-79.80073285128005,39.892384726090214],[-79.80073285128005,39.857914425467584]]]}"
50,0.553306123179321,"{""type"":""Polygon"",""coordinates"":[[[-79.62106979445613,39.78892186046181],[-79.57615403025017,39.78892186046181],[-79.57615403025017,39.823426802326004],[-79.62106979445613,39.823426802326004],[-79.62106979445613,39.78892186046181]]]}"
51,0.5692334905433994,"{""type"":""Polygon"",""coordinates"":[[[-79.48632250183822,39.78892186046181],[-79.44140673763222,39.78892186046181],[-79.44140673763222,39.82342680232601],[-79.48632250183822,39.823426802326004],[-79.48632250183822,39.78892186046181]]]}"
52,0.5739583663872545,"{""type"":""Polygon"",""coordinates"":[[[-79.53123826604418,39.823426802326004],[-79.48632250183822,39.823426802326004],[-79.48632250183822,39.857914425467584],[-79.53123826604418,39.857914425467584],[-79.53123826604418,39.823426802326004]]]}"
53,0.5519611157012756,"{""type"":""Polygon"",""coordinates"":[[[-79.57615403025017,39.823426802326004],[-79.53123826604418,39.823426802326004],[-79.53123826604418,39.857914425467584],[-79.57615403025017,39.85791442546759],[-79.57615403025017,39.823426802326004]]]}"
54,0.627504517729953,"{""type"":""Polygon"",""coordinates"":[[[-79.48632250183822,39.823426802326004],[-79.44140673763222,39.82342680232601],[-79.44140673763222,39.85791442546759],[-79.48632250183822,39.857914425467584],[-79.48632250183822,39.823426802326004]]]}"
55,0.6177445945430213,"{""type"":""Polygon"",""coordinates"":[[[-79.48632250183822,39.857914425467584],[-79.44140673763222,39.85791442546759],[-79.44140673763222,39.892384726090214],[-79.48632250183822,39.89238472609021],[-79.48632250183822,39.857914425467584]]]}"
56,0.5152074664999411,"{""type"":""Polygon"",""coordinates"":[[[-79.57615403025017,39.85791442546759],[-79.53123826604418,39.857914425467584],[-79.53123826604418,39.892384726090214],[-79.57615403025017,39.892384726090214],[-79.57615403025017,39.85791442546759]]]}"
57,0.5798604974269023,"{""type"":""Polygon"",""coordinates"":[[[-79.53123826604418,39.857914425467584],[-79.48632250183822,39.857914425467584],[-79.48632250183822,39.89238472609021],[-79.53123826604418,39.892384726090214],[-79.53123826604418,39.857914425467584]]]}"
58,0.5474966733989558,"{""type"":""Polygon"",""coordinates"":[[[-79.62106979445613,39.857914425467584],[-79.57615403025017,39.85791442546759],[-79.57615403025017,39.892384726090214],[-79.62106979445613,39.892384726090214],[-79.62106979445613,39.857914425467584]]]}"
59,0.5719579182237633,"{""type"":""Polygon"",""coordinates"":[[[-79.48632250183822,39.89238472609021],[-79.44140673763222,39.892384726090214],[-79.44140673763222,39.926837700424514],[-79.48632250183822,39.92683770042452],[-79.48632250183822,39.89238472609021]]]}"
60,0.6575497927431326,"{""type"":""Polygon"",""coordinates"":[[[-79.98039590810394,39.78892186046181],[-79.93548014389796,39.78892186046181],[-79.93548014389796,39.823426802326004],[-79.98039590810394,39.823426802326004],[-79.98039590810394,39.78892186046181]]]}"
61,0.7010645803349461,"{""type"":""Polygon"",""coordinates"":[[[-79.890564379692,39.78892186046181],[-79.84564861548601,39.78892186046181],[-79.84564861548601,39.823426802326004],[-79.890564379692,39.823426802326004],[-79.890564379692,39.78892186046181]]]}"
62,0.5865974262318281,"{""type"":""Polygon"",""coordinates"":[[[-79.80073285128005,39.78892186046181],[-79.75581708707406,39.78892186046181],[-79.75581708707406,39.823426802326004],[-79.80073285128005,39.823426802326004],[-79.80073285128005,39.78892186046181]]]}"
63,0.6630382034124589,"{""type"":""Polygon"",""coordinates"":[[[-79.890564379692,39.823426802326004],[-79.84564861548601,39.823426802326004],[-79.84564861548601,39.857914425467584],[-79.890564379692,39.85791442546759],[-79.890564379692,39.823426802326004]]]}"
64,0.5778002954370139,"{""type"":""Polygon"",""coordinates"":[[[-79.93548014389796,39.823426802326004],[-79.890564379692,39.823426802326004],[-79.890564379692,39.85791442546759],[-79.93548014389796,39.857914425467584],[-79.93548014389796,39.823426802326004]]]}"
65,0.6806560656995372,"{""type"":""Polygon"",""coordinates"":[[[-79.84564861548601,39.823426802326004],[-79.80073285128005,39.823426802326004],[-79.80073285128005,39.857914425467584],[-79.84564861548601,39.857914425467584],[-79.84564861548601,39.823426802326004]]]}"
66,0.6471152724213327,"{""type"":""Polygon"",""coordinates"":[[[-79.890564379692,39.85791442546759],[-79.84564861548601,39.857914425467584],[-79.84564861548601,39.892384726090214],[-79.890564379692,39.89238472609021],[-79.890564379692,39.85791442546759]]]}"
67,0.561179579654973,"{""type"":""Polygon"",""coordinates"":[[[-79.93548014389796,39.857914425467584],[-79.890564379692,39.85791442546759],[-79.890564379692,39.89238472609021],[-79.93548014389796,39.892384726090214],[-79.93548014389796,39.857914425467584]]]}"
68,0.6520122093339215,"{""type"":""Polygon"",""coordinates"":[[[-79.84564861548601,39.857914425467584],[-79.80073285128005,39.857914425467584],[-79.80073285128005,39.892384726090214],[-79.84564861548601,39.892384726090214],[-79.84564861548601,39.857914425467584]]]}"
69,0.6170476819478318,"{""type"":""Polygon"",""coordinates"":[[[-79.80073285128005,39.892384726090214],[-79.75581708707406,39.892384726090214],[-79.75581708707406,39.92683770042452],[-79.80073285128005,39.926837700424514],[-79.80073285128005,39.892384726090214]]]}"
70,0.5262262470913452,"{""type"":""Polygon"",""coordinates"":[[[-79.66598555866213,39.857914425467584],[-79.62106979445613,39.857914425467584],[-79.62106979445613,39.892384726090214],[-79.66598555866213,39.89238472609021],[-79.66598555866213,39.857914425467584]]]}"
71,0.5573056205414244,"{""type"":""Polygon"",""coordinates"":[[[-79.66598555866213,39.89238472609021],[-79.62106979445613,39.892384726090214],[-79.62106979445613,39.92683770042452],[-79.66598555866213,39.926837700424514],[-79.66598555866213,39.89238472609021]]]}"
72,0.49287754920483434,"{""type"":""Polygon"",""coordinates"":[[[-79.75581708707406,39.892384726090214],[-79.71090132286808,39.892384726090214],[-79.71090132286808,39.92683770042452],[-79.75581708707406,39.92683770042452],[-79.75581708707406,39.892384726090214]]]}"
73,0.6134714622996942,"{""type"":""Polygon"",""coordinates"":[[[-79.71090132286808,39.892384726090214],[-79.66598555866213,39.89238472609021],[-79.66598555866213,39.926837700424514],[-79.71090132286808,39.92683770042452],[-79.71090132286808,39.892384726090214]]]}"
74,0.5690239721517759,"{""type"":""Polygon"",""coordinates"":[[[-79.62106979445613,39.92683770042452],[-79.57615403025017,39.92683770042452],[-79.57615403025017,39.96127334472811],[-79.62106979445613,39.96127334472811],[-79.62106979445613,39.92683770042452]]]}"
75,0.6208448455094909,"{""type"":""Polygon"",""coordinates"":[[[-79.75581708707406,39.92683770042452],[-79.71090132286808,39.92683770042452],[-79.71090132286808,39.96127334472811],[-79.75581708707406,39.96127334472811],[-79.75581708707406,39.92683770042452]]]}"
76,0.6454187615786917,"{""type"":""Polygon"",""coordinates"":[[[-79.71090132286808,39.92683770042452],[-79.66598555866213,39.926837700424514],[-79.66598555866213,39.96127334472811],[-79.71090132286808,39.96127334472811],[-79.71090132286808,39.92683770042452]]]}"
77,0.5915521108955512,"{""type"":""Polygon"",""coordinates"":[[[-79.66598555866213,39.926837700424514],[-79.62106979445613,39.92683770042452],[-79.62106979445613,39.96127334472811],[-79.66598555866213,39.96127334472811],[-79.66598555866213,39.926837700424514]]]}"
78,0.5687292162574246,"{""type"":""Polygon"",""coordinates"":[[[-79.62106979445613,39.96127334472811],[-79.57615403025017,39.96127334472811],[-79.57615403025017,39.995691655285526],[-79.62106979445613,39.995691655285526],[-79.62106979445613,39.96127334472811]]]}"
79,0.6344291022368957,"{""type"":""Polygon"",""coordinates"":[[[-79.80073285128005,39.96127334472811],[-79.75581708707406,39.96127334472811],[-79.75581708707406,39.99569165528552],[-79.80073285128005,39.99569165528552],[-79.80073285128005,39.96127334472811]]]}"
80,0.5137137918091575,"{""type"":""Polygon"",""coordinates"":[[[-79.53123826604418,39.892384726090214],[-79.48632250183822,39.89238472609021],[-79.48632250183822,39.92683770042452],[-79.53123826604418,39.92683770042452],[-79.53123826604418,39.892384726090214]]]}"
81,0.5561341830814966,"{""type"":""Polygon"",""coordinates"":[[[-79.44140673763222,39.892384726090214],[-79.39649097342625,39.892384726090214],[-79.39649097342625,39.926837700424514],[-79.44140673763222,39.926837700424514],[-79.44140673763222,39.892384726090214]]]}"
82,0.5455969998184771,"{""type"":""Polygon"",""coordinates"":[[[-79.57615403025017,39.892384726090214],[-79.53123826604418,39.892384726090214],[-79.53123826604418,39.92683770042452],[-79.57615403025017,39.92683770042452],[-79.57615403025017,39.892384726090214]]]}"
83,0.5457437366826604,"{""type"":""Polygon"",""coordinates"":[[[-79.62106979445613,39.892384726090214],[-79.57615403025017,39.892384726090214],[-79.57615403025017,39.92683770042452],[-79.62106979445613,39.92683770042452],[-79.62106979445613,39.892384726090214]]]}"
84,0.6169147887881894,"{""type"":""Polygon"",""coordinates"":[[[-79.44140673763222,39.926837700424514],[-79.39649097342625,39.926837700424514],[-79.39649097342625,39.96127334472811],[-79.44140673763222,39.96127334472811],[-79.44140673763222,39.926837700424514]]]}"
85,0.6040900292382622,"{""type"":""Polygon"",""coordinates"":[[[-79.53123826604418,39.92683770042452],[-79.48632250183822,39.92683770042452],[-79.48632250183822,39.96127334472811],[-79.53123826604418,39.96127334472811],[-79.53123826604418,39.92683770042452]]]}"
86,0.696354423391507,"{""type"":""Polygon"",""coordinates"":[[[-79.48632250183822,39.92683770042452],[-79.44140673763222,39.926837700424514],[-79.44140673763222,39.96127334472811],[-79.48632250183822,39.96127334472811],[-79.48632250183822,39.92683770042452]]]}"
87,0.5923316195103744,"{""type"":""Polygon"",""coordinates"":[[[-79.57615403025017,39.92683770042452],[-79.53123826604418,39.92683770042452],[-79.53123826604418,39.96127334472811],[-79.57615403025017,39.96127334472811],[-79.57615403025017,39.92683770042452]]]}"
88,0.5580711713858979,"{""type"":""Polygon"",""coordinates"":[[[-79.57615403025017,39.96127334472811],[-79.53123826604418,39.96127334472811],[-79.53123826604418,39.995691655285526],[-79.57615403025017,39.995691655285526],[-79.57615403025017,39.96127334472811]]]}"
89,0.6449028991368223,"{""type"":""Polygon"",""coordinates"":[[[-79.48632250183822,39.96127334472811],[-79.44140673763222,39.96127334472811],[-79.44140673763222,39.995691655285526],[-79.48632250183822,39.99569165528552],[-79.48632250183822,39.96127334472811]]]}"
90,0.6531904171887709,"{""type"":""Polygon"",""coordinates"":[[[-79.890564379692,39.89238472609021],[-79.84564861548601,39.892384726090214],[-79.84564861548601,39.92683770042452],[-79.890564379692,39.92683770042452],[-79.890564379692,39.89238472609021]]]}"
91,0.6716011514054733,"{""type"":""Polygon"",""coordinates"":[[[-79.98039590810394,39.892384726090214],[-79.93548014389796,39.892384726090214],[-79.93548014389796,39.926837700424514],[-79.98039590810394,39.926837700424514],[-79.98039590810394,39.892384726090214]]]}"
92,0.5925296253817955,"{""type"":""Polygon"",""coordinates"":[[[-79.93548014389796,39.892384726090214],[-79.890564379692,39.89238472609021],[-79.890564379692,39.92683770042452],[-79.93548014389796,39.926837700424514],[-79.93548014389796,39.892384726090214]]]}"
93,0.6642317137872055,"{""type"":""Polygon"",""coordinates"":[[[-79.84564861548601,39.892384726090214],[-79.80073285128005,39.892384726090214],[-79.80073285128005,39.926837700424514],[-79.84564861548601,39.92683770042452],[-79.84564861548601,39.892384726090214]]]}"
94,0.6283760496201163,"{""type"":""Polygon"",""coordinates"":[[[-79.80073285128005,39.926837700424514],[-79.75581708707406,39.92683770042452],[-79.75581708707406,39.96127334472811],[-79.80073285128005,39.96127334472811],[-79.80073285128005,39.926837700424514]]]}"
95,0.6412773684961566,"{""type"":""Polygon"",""coordinates"":[[[-79.890564379692,39.92683770042452],[-79.84564861548601,39.92683770042452],[-79.84564861548601,39.96127334472811],[-79.890564379692,39.96127334472811],[-79.890564379692,39.92683770042452]]]}"
96,0.6592622403312316,"{""type"":""Polygon"",""coordinates"":[[[-79.84564861548601,39.92683770042452],[-79.80073285128005,39.926837700424514],[-79.80073285128005,39.96127334472811],[-79.84564861548601,39.96127334472811],[-79.84564861548601,39.92683770042452]]]}"
97,0.6058507257574258,"{""type"":""Polygon"",""coordinates"":[[[-79.98039590810394,39.926837700424514],[-79.93548014389796,39.926837700424514],[-79.93548014389796,39.96127334472811],[-79.98039590810394,39.96127334472811],[-79.98039590810394,39.926837700424514]]]}"
98,0.6130397579887393,"{""type"":""Polygon"",""coordinates"":[[[-79.93548014389796,39.926837700424514],[-79.890564379692,39.92683770042452],[-79.890564379692,39.96127334472811],[-79.93548014389796,39.96127334472811],[-79.93548014389796,39.926837700424514]]]}"
99,0.6361043373044475,"{""type"":""Polygon"",""coordinates"":[[[-79.93548014389796,39.96127334472811],[-79.890564379692,39.96127334472811],[-79.890564379692,39.99569165528552],[-79.93548014389796,39.99569165528552],[-79.93548014389796,39.96127334472811]]]}"
100,0.6844938696899476,"{""type"":""Polygon"",""coordinates"":[[[-80.47446931436968,39.75439960369839],[-80.47446931436968,39.721257186272986],[-80.45316766835597,39.721287774141196],[-80.4295535501637,39.72131835973821],[-80.4295535501637,39.75439960369839],[-80.47446931436968,39.75439960369839]]]}"
101,0.6551819175656484,"{""type"":""Polygon"",""coordinates"":[[[-80.38463778595774,39.75439960369839],[-80.38463778595774,39.72138017999327],[-80.3748200909392,39.721420677487],[-80.35936112270642,39.72142837158169],[-80.33972202175175,39.721417600162184],[-80.33972202175175,39.75439960369839],[-80.38463778595774,39.75439960369839]]]}"
102,0.6687535321150383,"{""type"":""Polygon"",""coordinates"":[[[-80.47446931436968,39.75439960369839],[-80.51927560325501,39.75439960369839],[-80.51926697247599,39.72134222382713],[-80.51522644540682,39.721292706394365],[-80.49979603087212,39.72126383819214],[-80.48630511941569,39.72124019077675],[-80.47446931436968,39.721257186272986],[-80.47446931436968,39.75439960369839]]]}"
103,0.687081769099293,"{""type"":""Polygon"",""coordinates"":[[[-80.4295535501637,39.75439960369839],[-80.4295535501637,39.72131835973821],[-80.42135325223924,39.72132898096937],[-80.40125473803282,39.72131163590923],[-80.38463778595774,39.72138017999327],[-80.38463778595774,39.75439960369839],[-80.4295535501637,39.75439960369839]]]}"
